id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,weight_kg,weight_class
2063-P,79,1923.1309185856956,EFMHM,Nottingham,California,China,National Pumpkin Festival,1748 W,1689 Q,450,1937,0,Kakai,872.3167996231228,heavy
2676-P,15,1888.124311560765,MDYUM,Los Angeles,Florida,USA,Local Pumpkin Festival,1405 Y,1585 Y,453,1952,-7,Orange Bulldog,856.4380827294705,heavy
2163-P,77,1878.8862564934416,TITSX,Los Angeles,Florida,China,Local Pumpkin Festival,1852 G,1366 K,438,1812,5,Golden Hubbard,852.2477748553731,heavy
2403-P,69,1867.4314800603315,LIYEM,Nottingham,New York,UK,National Pumpkin Festival,1768 O,1380 M,435,1749,6,Munchkin,847.0519799035259,heavy
2217-P,51,1849.81717994716,XGYCQ,Nottingham,Florida,China,Regional Pumpkin Festival,1657 C,1944 V,453,1924,-2,Munchkin,839.0622742865921,heavy
2015-P,80,1837.4636754849928,IDZPA,Chicago,New York,USA,Local Pumpkin Festival,1780 C,1266 L,421,1640,12,Golden Hubbard,833.4588234905889,heavy
2794-P,44,1828.46916141361,FREUW,New York,New York,UK,Local Pumpkin Festival,1403 D,1410 L,437,1774,-1,Munchkin,829.3789838639221,heavy
2194-P,93,1827.4308359362185,ZIZIR,Los Angeles,California,UK,Local Pumpkin Festival,1921 V,1843 Q,429,1737,4,Orange Bulldog,828.9080077339812,heavy
2001-P,63,1828.9583638247104,IVCDO,Nottingham,Florida,UK,Local Pumpkin Festival,1198 Y,2000 P,416,1559,16,Orange Bulldog,829.6008821639781,heavy
2368-P,98,1796.4929840182886,YEZND,Los Angeles,Florida,USA,National Pumpkin Festival,1620 F,1514 H,440,1768,6,Golden Hubbard,814.8748456068236,heavy
2928-P,87,1776.9924928238615,SDUPL,Los Angeles,California,USA,National Pumpkin Festival,1349 B,1691 G,443,1813,-2,Orange Bulldog,806.029578804961,heavy
2683-P,58,1770.4045778736472,HKWFM,Paris,Florida,USA,National Pumpkin Festival,1621 O,1400 Y,0,3,-3,Munchkin,803.0413532868633,heavy
2600-P,16,1760.4219926511869,DVGUU,Los Angeles,New York,UK,National Pumpkin Festival,1329 Z,1377 V,430,1730,-3,Golden Hubbard,798.5133324906371,heavy
2144-P,66,1746.9233509944752,OIGYF,New York,New York,UK,Local Pumpkin Festival,1972 O,1384 C,438,1796,-7,Munchkin,792.390456624286,heavy
2926-P,86,1746.99681949988,YAOHK,Houston,California,China,Regional Pumpkin Festival,1706 G,1074 Q,415,1547,17,Golden Hubbard,792.4237813505896,heavy
2618-P,82,1747.8331505721435,UKZXM,New York,Texas,China,Local Pumpkin Festival,1114 H,1964 B,432,1691,8,Munchkin,792.8031344343198,heavy
2581-P,83,1732.1378298411146,YMNAA,New York,Texas,USA,Regional Pumpkin Festival,1971 U,1231 E,412,1558,16,Kakai,785.6838625132908,heavy
2687-P,55,1724.368535587564,YJFSC,Paris,Texas,China,Regional Pumpkin Festival,1895 C,1740 Q,426,1711,4,Orange Bulldog,782.1597727942344,heavy
2540-P,35,1727.498325525783,XTPGZ,Los Angeles,New York,UK,Regional Pumpkin Festival,1834 C,1539 Z,415,1605,8,Kakai,783.5794204718909,heavy
2230-P,29,1705.9169966029003,IXFTT,New York,New York,China,Regional Pumpkin Festival,1923 T,1658 O,418,1536,13,Munchkin,773.7903023231028,heavy
2763-P,18,1707.973289757967,PMJRL,Los Angeles,New York,UK,Local Pumpkin Festival,1869 B,1395 J,404,1447,20,Kakai,774.7230204478958,heavy
3000-P,24,1697.341709032841,DMJLR,Chicago,Texas,USA,Local Pumpkin Festival,1146 J,1487 N,415,1526,11,Kakai,769.9006204836244,heavy
2829-P,38,1687.2986697088927,BSCIN,Los Angeles,Florida,UK,Local Pumpkin Festival,1522 V,1363 S,417,1576,9,Kakai,765.345178190596,heavy
2550-P,41,1669.222218069248,CBUKI,New York,Texas,UK,Regional Pumpkin Festival,1741 N,1092 Y,426,1647,5,Golden Hubbard,757.1458443384663,heavy
2350-P,50,1669.846849169396,JYRTK,Chicago,Texas,China,Local Pumpkin Festival,1933 V,1939 Z,419,1590,3,Golden Hubbard,757.4291720084447,heavy
2506-P,13,1669.637620327063,EZRJS,Paris,Texas,China,National Pumpkin Festival,1521 F,1562 N,422,1605,0,Munchkin,757.3342674793931,heavy
2977-P,39,1657.5979444645343,LWKDU,Los Angeles,Texas,China,Local Pumpkin Festival,1978 S,1672 W,427,1668,2,Golden Hubbard,751.8731668255571,heavy
2252-P,91,1647.66902558133,WVWXL,Nottingham,New York,China,Local Pumpkin Festival,1614 I,1882 N,424,1675,3,Munchkin,747.3694886514867,heavy
2329-P,32,1647.0929825333878,YCJCV,Chicago,California,USA,Local Pumpkin Festival,1190 N,1395 D,421,1587,7,Kakai,747.1082001332844,heavy
2756-P,16,1624.7024781079965,LXBNK,Los Angeles,Florida,China,National Pumpkin Festival,1334 T,1008 Q,430,1655,0,Munchkin,736.9520464499624,heavy
2649-P,26,1614.0485963681713,QCDYF,Paris,California,China,Local Pumpkin Festival,1611 F,1710 K,399,1447,11,Munchkin,732.1195309238316,heavy
2615-P,18,1605.7726335152984,KOBZH,Los Angeles,California,USA,Local Pumpkin Festival,1705 B,1902 R,422,1659,-3,Orange Bulldog,728.3656203814712,heavy
2670-P,93,1610.132915019989,DTJSQ,Houston,Texas,UK,Local Pumpkin Festival,1560 K,1421 E,425,1655,-4,Golden Hubbard,730.3434091897468,heavy
2763-P,51,1609.848329150118,KLRWC,Chicago,New York,China,Regional Pumpkin Festival,1185 K,1400 S,438,1765,-8,Orange Bulldog,730.2143233158603,heavy
2067-P,29,1587.1070245541632,IPHXL,New York,New York,USA,National Pumpkin Festival,1543 N,1455 P,424,1621,-3,Golden Hubbard,719.899049481572,heavy
2672-P,16,1577.1109787570313,CDDXN,Chicago,California,China,Regional Pumpkin Festival,1338 B,1743 H,421,1559,-3,Orange Bulldog,715.3649230763593,heavy
2861-P,35,1573.885459234938,SGZFU,Nottingham,Texas,UK,Local Pumpkin Festival,1960 G,1748 Y,422,1601,3,Orange Bulldog,713.901853225294,heavy
2893-P,78,1573.6410705391318,NPVEJ,Houston,California,China,Regional Pumpkin Festival,1066 G,1680 A,418,1540,6,Orange Bulldog,713.7910004679859,heavy
2248-P,31,1565.2187579330057,FGOLX,Paris,Texas,China,Regional Pumpkin Festival,1367 N,1086 K,447,1831,-13,Golden Hubbard,709.970706848348,heavy
2089-P,29,1561.3032260928303,CEGZJ,New York,New York,China,National Pumpkin Festival,1452 Y,1918 S,419,1562,-5,Kakai,708.1946529298991,heavy
2031-P,85,1545.538611454144,NMESP,New York,New York,USA,Local Pumpkin Festival,1642 T,1397 L,434,1744,-12,Munchkin,701.0439498467081,heavy
2738-P,91,1545.5806070245803,ZCIQM,Nottingham,Texas,USA,Local Pumpkin Festival,1504 K,1681 B,412,1544,0,Orange Bulldog,701.0629987014935,heavy
2602-P,35,1548.316682486795,GBJYF,Houston,New York,UK,Local Pumpkin Festival,1475 E,1987 G,418,1581,-6,Orange Bulldog,702.3040606425502,heavy
2909-P,66,1524.5803325567394,CKRLD,Chicago,Florida,USA,Local Pumpkin Festival,1952 G,1708 Y,429,1640,-9,Munchkin,691.5374422050766,heavy
2136-P,96,1521.7862853975969,FPFEH,Los Angeles,Texas,USA,Local Pumpkin Festival,1693 Q,1710 B,414,1577,-3,Kakai,690.2700847660667,heavy
2877-P,40,1537.455880331993,TWOHZ,Chicago,California,USA,Regional Pumpkin Festival,1567 Z,1600 Y,417,1590,-8,Golden Hubbard,697.3776876715494,heavy
2232-P,63,1522.997987142764,RZLXO,Houston,Florida,UK,Local Pumpkin Festival,1888 H,1537 U,-1,1,1,Munchkin,690.8197029840607,heavy
2732-P,35,1516.0667927950622,VWXPI,Chicago,Texas,USA,Local Pumpkin Festival,1448 C,1421 F,420,1545,-5,Orange Bulldog,687.6757686774978,heavy
2653-P,29,1515.4158802079037,TLYNJ,Houston,California,China,Local Pumpkin Festival,1339 M,1324 N,408,1449,5,Kakai,687.3805199352635,heavy
2804-P,97,1508.5958021083848,WTTPD,Chicago,Florida,UK,Regional Pumpkin Festival,1532 T,1861 R,409,1474,8,Munchkin,684.2869870699465,heavy
2265-P,29,1516.994215590879,MBVDY,Nottingham,New York,UK,Regional Pumpkin Festival,1172 D,1417 Z,406,1428,10,Orange Bulldog,688.096440238298,heavy
2811-P,68,1509.459989327006,QGAMD,Nottingham,Florida,China,Local Pumpkin Festival,1760 A,1473 W,404,1418,4,Kakai,684.6789754788153,heavy
2096-P,44,1502.5501234978435,UJSYS,New York,New York,UK,Local Pumpkin Festival,1197 V,1629 C,413,1510,1,Golden Hubbard,681.5447156176339,heavy
2723-P,66,1497.9205883448944,SKOZX,Paris,Florida,China,Local Pumpkin Festival,1886 D,1066 E,405,1474,-1,Munchkin,679.4447955085374,heavy
2802-P,47,1482.5717978632078,MBCPL,Chicago,Florida,USA,Local Pumpkin Festival,1077 Q,1570 T,410,1485,-3,Golden Hubbard,672.4827069363681,heavy
2011-P,72,1490.4972573338075,MXAAX,Los Angeles,California,USA,Regional Pumpkin Festival,1239 W,1894 P,399,1408,10,Munchkin,676.0776319485564,heavy
2353-P,15,1471.5761265819892,LXKIY,Chicago,Florida,UK,Local Pumpkin Festival,1297 M,1246 R,404,1486,5,Golden Hubbard,667.4951584085776,heavy
2878-P,98,1472.9809490215034,RCGPQ,Nottingham,Texas,USA,Local Pumpkin Festival,1935 D,1086 K,419,1552,-3,Orange Bulldog,668.1323746285618,heavy
2719-P,81,1483.56986348927,FUJME,New York,Texas,China,National Pumpkin Festival,1123 H,1382 B,405,1411,1,Golden Hubbard,672.9354215198249,heavy
2473-P,72,1478.38807762973,UDRBM,Chicago,Texas,China,Local Pumpkin Festival,1400 M,1806 E,426,1624,-9,Munchkin,670.5850049082245,heavy
2412-P,83,1482.2024806197733,BRWAM,Nottingham,Florida,China,National Pumpkin Festival,1882 D,1937 G,412,1576,-3,Orange Bulldog,672.3151875892842,heavy
2635-P,49,1464.0897825391962,ZTXNF,Los Angeles,Texas,USA,Local Pumpkin Festival,1671 X,1059 V,412,1492,-5,Golden Hubbard,664.099412641519,heavy
2420-P,95,1464.4306513192132,HHDYZ,Los Angeles,New York,China,Regional Pumpkin Festival,1758 B,1318 C,-4,-3,1,Kakai,664.2540279931845,heavy
2570-P,30,1467.7067593215031,SMJGE,Los Angeles,New York,China,Local Pumpkin Festival,1537 L,1455 I,-4,-1,-5,Munchkin,665.7400443741592,heavy
2184-P,22,1450.6091046649965,ELSWB,Los Angeles,Florida,USA,Regional Pumpkin Festival,1477 F,1410 U,390,1337,9,Kakai,657.9846850032051,heavy
2486-P,46,1457.5945652266964,XWGHS,Houston,California,UK,Local Pumpkin Festival,1758 T,1352 D,409,1513,-1,Orange Bulldog,661.1532340303077,heavy
2366-P,37,1456.105052947998,WEFDK,Houston,California,China,Local Pumpkin Festival,1276 B,1667 T,400,1429,6,Kakai,660.4776031767883,heavy
2861-P,58,1442.7627357542517,IXWAH,Chicago,California,UK,Local Pumpkin Festival,1628 G,1085 V,376,1178,28,Orange Bulldog,654.4256348362426,heavy
2516-P,57,1451.774910981208,IFAWX,Chicago,New York,China,National Pumpkin Festival,1077 K,1876 I,408,1483,-2,Orange Bulldog,658.5134854217881,heavy
2287-P,89,1451.4002360356972,CABHP,Houston,California,China,Regional Pumpkin Festival,1890 G,1811 D,404,1454,2,Orange Bulldog,658.343535863904,heavy
2957-P,64,1447.486111726612,DOBOU,Nottingham,California,China,Regional Pumpkin Festival,1779 Z,1844 I,380,1271,19,Orange Bulldog,656.5681203902974,heavy
2606-P,70,1453.6369800614193,ZNZNN,Houston,California,USA,Local Pumpkin Festival,1432 G,1049 C,391,1285,15,Munchkin,659.3581050600193,heavy
2335-P,51,1440.3239274434743,WNNFA,Nottingham,California,UK,Regional Pumpkin Festival,1771 Q,1677 B,404,1487,-6,Golden Hubbard,653.3194108969404,heavy
2548-P,57,1427.2777622062713,SJYEQ,Houston,California,USA,National Pumpkin Festival,1859 O,1999 R,412,1565,-10,Golden Hubbard,647.401774714667,heavy
2270-P,47,1438.037960961461,DEJFH,Houston,New York,UK,Local Pumpkin Festival,1099 P,1005 B,392,1379,2,Orange Bulldog,652.2825147884311,heavy
2201-P,52,1431.883405140601,WMFXP,Nottingham,Texas,UK,Local Pumpkin Festival,1151 Y,1430 U,424,1595,-6,Orange Bulldog,649.4908575045355,heavy
2183-P,99,1435.506705854088,MEOYT,New York,Florida,China,Local Pumpkin Festival,1871 S,1921 X,403,1454,-4,Golden Hubbard,651.1343577217675,heavy
2208-P,3,1420.1715021291748,BVFAH,Houston,California,UK,National Pumpkin Festival,1684 L,1150 N,405,1449,-4,Munchkin,644.1784319937766,heavy
2873-P,2,1428.1298083737493,KNMEC,Los Angeles,New York,China,National Pumpkin Festival,1614 D,1594 U,404,1419,1,Munchkin,647.7882560398657,heavy
2710-P,31,1424.1423062296583,YKIBQ,Paris,New York,China,Regional Pumpkin Festival,1833 S,1849 Y,418,1601,-15,Kakai,645.9795569673231,heavy
2180-P,97,1418.4985093791038,DXNOF,Los Angeles,Texas,China,National Pumpkin Festival,1600 A,1364 F,418,1620,-12,Munchkin,643.4195758662864,heavy
2986-P,89,1413.605973452702,OHMHV,Houston,Texas,UK,National Pumpkin Festival,1628 A,1044 X,434,1770,-25,Munchkin,641.200360710358,heavy
2476-P,64,1419.669397689402,IWMNI,Los Angeles,California,USA,National Pumpkin Festival,1653 I,1340 R,413,1517,-9,Kakai,643.9506814367313,heavy
2033-P,78,1414.012546141632,RCWMV,Nottingham,Florida,UK,Regional Pumpkin Festival,1481 V,1519 W,401,1444,0,Golden Hubbard,641.3847788294751,heavy
2305-P,43,1400.9245152549818,ENYOC,Chicago,Florida,China,National Pumpkin Festival,1450 N,1148 J,393,1341,3,Orange Bulldog,635.4481527235376,heavy
2231-P,83,1408.7477493667975,XTMTP,New York,Texas,UK,National Pumpkin Festival,1650 O,1046 W,435,1703,-22,Munchkin,638.9967091307844,heavy
2020-P,34,1415.0402744272724,HBENJ,Paris,Florida,USA,Local Pumpkin Festival,1437 L,1912 D,395,1324,1,Golden Hubbard,641.8509481580153,heavy
2072-P,20,1399.2757077924907,RUNRN,Paris,Florida,China,Local Pumpkin Festival,1704 Q,1559 X,422,1580,-13,Munchkin,634.7002668490114,heavy
2574-P,48,1404.3028943045065,ZJLYR,New York,Texas,China,National Pumpkin Festival,1514 I,1792 H,397,1405,1,Orange Bulldog,636.9805584333697,heavy
2688-P,51,1407.009734437801,KRPQW,Los Angeles,New York,China,Local Pumpkin Festival,1409 L,1813 P,411,1504,-7,Golden Hubbard,638.208359463111,heavy
2819-P,14,1388.093672234565,JWKBR,Nottingham,Texas,UK,Regional Pumpkin Festival,1092 W,1710 P,-2,4,1,Golden Hubbard,629.6281849762208,heavy
2621-P,13,1397.9830586826429,RURRD,Chicago,New York,China,Local Pumpkin Festival,1043 N,1510 R,404,1477,-3,Kakai,634.1139315539773,heavy
2232-P,62,1399.7798732966185,HBBVA,Paris,Florida,China,Regional Pumpkin Festival,1936 A,1243 I,-1,5,-4,Munchkin,634.9289522883597,heavy
2004-P,60,1392.2153315823523,UXLPR,Houston,Texas,UK,Regional Pumpkin Festival,1468 R,1977 R,396,1386,-5,Orange Bulldog,631.4977366831023,heavy
2370-P,53,1374.433151847683,ULVMU,Paris,Texas,China,Local Pumpkin Festival,1715 Q,1549 S,406,1499,-9,Golden Hubbard,623.4318822128942,heavy
2441-P,21,1378.884860063903,NMYJZ,Paris,New York,UK,National Pumpkin Festival,1508 U,1025 X,400,1378,-4,Golden Hubbard,625.4511414461059,heavy
2055-P,97,1382.740285301581,GTOYA,Nottingham,New York,UK,Local Pumpkin Festival,1388 L,1720 W,407,1445,-8,Munchkin,627.1999314905147,heavy
2591-P,95,1375.4038869874553,MLLEU,Paris,California,China,National Pumpkin Festival,1519 J,1829 Q,400,1409,-6,Golden Hubbard,623.8721999064138,heavy
2820-P,30,1359.6979676531628,EGHEQ,Los Angeles,New York,USA,Local Pumpkin Festival,1572 Q,1926 N,408,1458,-4,Orange Bulldog,616.7481205437334,heavy
2968-P,32,1355.3914986420425,IHVVU,Paris,California,USA,Local Pumpkin Festival,1070 H,1348 J,390,1328,-1,Munchkin,614.7947406520414,heavy
2605-P,30,1346.1300404500216,QHYET,Houston,Texas,USA,Local Pumpkin Festival,1229 Z,1208 P,390,1351,-4,Kakai,610.5938173078061,heavy
2956-P,37,1333.9291358767075,ECGGK,Nottingham,Texas,USA,Regional Pumpkin Festival,1162 B,1366 B,374,1221,5,Golden Hubbard,605.0595846005875,heavy
2645-P,71,1330.854327085428,TXABX,Houston,California,USA,Local Pumpkin Festival,1139 C,1330 S,391,1329,0,Orange Bulldog,603.6648759313334,heavy
2480-P,6,1329.6061828248205,KKQQW,Nottingham,Florida,USA,National Pumpkin Festival,1376 Y,1617 R,414,1502,-8,Golden Hubbard,603.098727679876,heavy
2377-P,66,1327.462453127839,OPVBG,New York,Florida,USA,National Pumpkin Festival,1293 D,1140 B,407,1464,-9,Kakai,602.1263490391627,heavy
2130-P,100,1326.0787614818662,GNAQO,Chicago,California,USA,Regional Pumpkin Festival,1099 G,1279 N,6,-1,-4,Golden Hubbard,601.4987175780826,heavy
2184-P,82,1329.269782983698,AEEFB,Los Angeles,California,China,Local Pumpkin Festival,1041 B,1899 S,397,1338,3,Orange Bulldog,602.9461394031415,heavy
2853-P,3,1327.4494882961735,SMECQ,Chicago,Texas,China,Local Pumpkin Festival,1616 I,1518 S,402,1422,-9,Kakai,602.120468295238,heavy
2689-P,12,1316.8088650749996,XPBZX,Nottingham,Texas,USA,Local Pumpkin Festival,1496 U,1300 Y,384,1311,-4,Munchkin,597.2939667270992,heavy
2528-P,72,1323.9713304955512,YANCJ,Nottingham,Florida,UK,National Pumpkin Festival,1023 L,1773 G,382,1256,5,Munchkin,600.5428037421381,heavy
2095-P,21,1308.6744405347854,SICXA,Los Angeles,New York,China,National Pumpkin Festival,1413 E,1542 J,381,1259,-1,Kakai,593.6042568310544,heavy
2379-P,3,1321.65082627628,FWJHC,Chicago,Florida,USA,National Pumpkin Festival,1332 B,1645 N,379,1193,14,Kakai,599.4902415923104,heavy
2915-P,79,1312.076809078455,YLJNK,Houston,California,USA,National Pumpkin Festival,1066 I,1941 F,-1,-2,-3,Kakai,595.1475439835145,heavy
2294-P,46,1314.7158602545037,PZUZR,Chicago,Florida,UK,Local Pumpkin Festival,1769 C,1545 D,5,3,-2,Orange Bulldog,596.3445964845608,heavy
2084-P,90,1300.3678643722087,ASXUQ,Nottingham,California,UK,Regional Pumpkin Festival,1139 O,1115 D,399,1361,-1,Kakai,589.8364603363189,heavy
2764-P,20,1298.1153501244262,PVPZI,Chicago,Florida,UK,Local Pumpkin Festival,1412 Q,1348 U,398,1439,-10,Munchkin,588.8147378936387,heavy
2769-P,91,1300.088492698036,FDSDM,Nottingham,New York,USA,Local Pumpkin Festival,1853 M,1719 X,413,1499,-10,Golden Hubbard,589.7097395798875,heavy
2224-P,63,1291.9805280929431,LJDEY,Chicago,California,USA,National Pumpkin Festival,1087 N,1329 Z,387,1312,-2,Golden Hubbard,586.0320316987343,heavy
2570-P,8,1285.0578365288677,EDGOJ,Los Angeles,California,USA,National Pumpkin Festival,1181 C,1147 L,382,1261,8,Kakai,582.8919541868022,heavy
2114-P,7,1286.2106462782249,GSOFH,Nottingham,New York,China,National Pumpkin Festival,1654 F,1439 K,401,1434,-14,Munchkin,583.4148594666326,heavy
2882-P,97,1301.6764351753518,DCTLM,Paris,California,USA,Local Pumpkin Festival,1076 J,1850 L,377,1198,3,Golden Hubbard,590.4300175840582,heavy
2448-P,48,1292.5254973387346,UVROB,Nottingham,New York,China,Local Pumpkin Festival,1393 X,1464 K,378,1256,-1,Orange Bulldog,586.2792253888713,heavy
2427-P,20,1293.9059092560783,EEDWE,Los Angeles,California,UK,National Pumpkin Festival,1346 B,1329 Y,371,1167,11,Kakai,586.9053691912831,heavy
2056-P,11,1293.1232630489394,LOEAQ,New York,California,UK,National Pumpkin Festival,1063 F,1734 V,410,1459,-7,Orange Bulldog,586.5503671328945,heavy
2022-P,28,1284.8604621499776,PODIL,New York,Florida,UK,National Pumpkin Festival,1749 L,1163 Y,390,1345,-9,Munchkin,582.8024267475326,heavy
2408-P,90,1280.981900377199,RLUNF,Nottingham,Florida,USA,Regional Pumpkin Festival,1914 X,1195 T,393,1358,-7,Kakai,581.0431421558944,heavy
2096-P,16,1278.5797100409866,OCIYG,Los Angeles,Florida,USA,Regional Pumpkin Festival,1206 Q,1848 Q,395,1345,-5,Golden Hubbard,579.9535278369112,heavy
2989-P,4,1272.0544188395145,WPBVL,Houston,New York,China,Regional Pumpkin Festival,1960 R,1201 L,380,1221,10,Munchkin,576.993707950253,heavy
2048-P,62,1269.0306292288003,LKYDN,Chicago,New York,China,Local Pumpkin Festival,1798 X,1826 M,412,1558,-23,Golden Hubbard,575.62214117315,heavy
2820-P,81,1270.0595952877777,WFKED,Los Angeles,Florida,USA,National Pumpkin Festival,1640 C,1292 A,399,1430,-6,Kakai,576.0888719457737,heavy
2711-P,1,1273.323007198982,DCEAO,Chicago,Texas,UK,Regional Pumpkin Festival,1218 H,1483 B,400,1393,-8,Kakai,577.5691294814006,heavy
2837-P,13,1271.220323190093,QIITO,Paris,New York,USA,Local Pumpkin Festival,1929 P,1499 W,394,1373,-7,Orange Bulldog,576.6153688364407,heavy
2396-P,88,1271.9532792115583,BGLRB,Nottingham,California,China,National Pumpkin Festival,1072 D,1128 U,368,1173,8,Golden Hubbard,576.9478318241291,heavy
2508-P,61,1259.1514732167125,XARPK,Houston,Florida,USA,Local Pumpkin Festival,1055 D,1615 G,396,1340,-9,Orange Bulldog,571.141035039315,heavy
2953-P,67,1256.648742923513,TIMXS,Chicago,California,UK,Regional Pumpkin Festival,1070 N,1703 H,391,1366,-6,Orange Bulldog,570.0058166001621,heavy
2707-P,20,1244.9729169122877,SEVYX,Nottingham,Texas,USA,National Pumpkin Festival,1712 Y,1749 X,-2,-2,1,Munchkin,564.7097553280784,heavy
2129-P,92,1249.0038360031322,ATDFI,New York,Texas,China,National Pumpkin Festival,1392 A,1206 T,1,-1,2,Munchkin,566.5381479803327,heavy
2137-P,26,1251.3976027350873,JVXNV,Houston,Florida,China,National Pumpkin Festival,1973 E,1487 B,372,1126,9,Golden Hubbard,567.6239414198137,heavy
2924-P,64,1244.920768267475,KGOFS,Paris,Florida,USA,National Pumpkin Festival,1586 I,1320 U,376,1182,4,Munchkin,564.6861011199805,heavy
2626-P,37,1237.8554339276627,URHMU,Nottingham,California,China,Local Pumpkin Festival,1480 R,1934 G,390,1283,-2,Orange Bulldog,561.4813219861164,heavy
2114-P,30,1237.8946945313364,PVPLZ,Paris,New York,USA,Regional Pumpkin Festival,1733 D,1939 V,382,1262,3,Munchkin,561.4991302818579,heavy
2210-P,70,1243.0734945610166,KPWZJ,Los Angeles,California,USA,Local Pumpkin Festival,1473 Q,1540 G,1,0,1,Kakai,563.8481925449206,heavy
